customer_id,customer_tenure,customer_location,customer_type,order_id,order_date,order_value,payment_method,order_frequency,discount_applied,return_status,product_category,product_sku,size,inventory_status,source,engagement_score
CUST00756,58,Kolkata,Returning,ORD000756,00:34:03,5034.84,Net Banking,1,0,Yes,Sweatshirts,SKU0756,L,In Stock,Facebook Ads,19
CUST00757,47,Pune,Returning,ORD000757,00:37:18,4239.69,Net Banking,7,40,No,Jeans,SKU0757,XL,In Stock,Word of Mouth,91
CUST00758,16,Jaipur,Returning,ORD000758,00:01:48,1934.63,COD,6,0,No,Sweatshirts,SKU0758,XXL,In Stock,Word of Mouth,49
CUST00759,53,Jaipur,Returning,ORD000759,00:48:07,3313.7,Net Banking,8,30,No,T-Shirts,SKU0759,M,In Stock,Facebook Ads,19
CUST00760,5,Mumbai,New,ORD000760,00:08:28,4381.54,Credit Card,5,15,Yes,Jackets,SKU0760,S,In Stock,Google Ads,35
CUST00761,35,Delhi,Returning,ORD000761,00:15:08,3112.52,Wallet,1,0,No,Sweatshirts,SKU0761,S,In Stock,Email Marketing,26
CUST00762,12,Bangalore,New,ORD000762,00:21:37,2492.95,Wallet,1,50,No,T-Shirts,SKU0762,XL,In Stock,Instagram,71
CUST00763,25,Mumbai,Returning,ORD000763,00:59:06,3169,UPI,9,0,No,Jeans,SKU0763,S,Out of Stock,Email Marketing,31
CUST00764,52,Kolkata,Returning,ORD000764,00:30:49,1445.09,UPI,6,30,No,Jackets,SKU0764,S,In Stock,Instagram,0
CUST00765,59,Mumbai,Returning,ORD000765,00:25:24,1664.08,Wallet,5,0,Yes,Sweatshirts,SKU0765,XL,In Stock,Email Marketing,16
CUST00766,21,Jaipur,Returning,ORD000766,00:17:18,903.95,Credit Card,1,30,No,Dresses,SKU0766,XXL,In Stock,Word of Mouth,8
CUST00767,36,Delhi,Returning,ORD000767,00:42:53,2960.6,COD,6,0,No,Dresses,SKU0767,L,In Stock,Google Ads,83
CUST00768,53,Chennai,Returning,ORD000768,00:41:59,2302.9,COD,6,15,No,Jackets,SKU0768,L,In Stock,Word of Mouth,44
CUST00769,23,Mumbai,Returning,ORD000769,00:07:12,1265.32,Credit Card,3,25,Yes,Dresses,SKU0769,M,In Stock,Google Ads,95
CUST00770,16,Pune,Returning,ORD000770,00:22:31,2253.73,COD,8,40,Yes,Sweatshirts,SKU0770,XXL,In Stock,Facebook Ads,65
CUST00771,57,Mumbai,Returning,ORD000771,00:19:28,3205,Net Banking,1,40,Yes,Sweatshirts,SKU0771,M,In Stock,Instagram,31
CUST00772,39,Kolkata,Returning,ORD000772,00:10:27,5372.07,Wallet,1,30,No,Jackets,SKU0772,L,In Stock,Instagram,44
CUST00773,45,Kolkata,Returning,ORD000773,00:39:06,4018.1,Wallet,6,30,No,Sweatshirts,SKU0773,XL,In Stock,Facebook Ads,8
CUST00774,53,Bangalore,Returning,ORD000774,00:20:11,500,Credit Card,1,0,No,T-Shirts,SKU0774,S,In Stock,Email Marketing,29
CUST00775,42,Kolkata,Returning,ORD000775,00:23:15,2858.96,COD,6,0,No,Jeans,SKU0775,L,In Stock,Facebook Ads,83
CUST00776,58,Hyderabad,Returning,ORD000776,00:38:34,4643.99,UPI,1,0,No,Dresses,SKU0776,XXL,In Stock,Facebook Ads,37
CUST00777,39,Delhi,Returning,ORD000777,00:25:24,500,UPI,6,5,No,T-Shirts,SKU0777,L,In Stock,Google Ads,59
CUST00778,14,Delhi,Returning,ORD000778,00:44:52,3327.34,COD,3,5,No,Jackets,SKU0778,XXL,In Stock,Facebook Ads,0
CUST00779,31,Chennai,Returning,ORD000779,00:50:27,2145.04,UPI,8,15,Yes,Dresses,SKU0779,XXL,In Stock,Instagram,4
CUST00780,58,Chennai,Returning,ORD000780,00:45:46,4225.44,Credit Card,6,0,No,T-Shirts,SKU0780,XXL,In Stock,Word of Mouth,62
CUST00781,5,Delhi,New,ORD000781,00:05:46,3106.39,Credit Card,1,20,No,Sweatshirts,SKU0781,M,In Stock,Google Ads,98
CUST00782,35,Pune,Returning,ORD000782,00:56:45,1173.98,COD,5,0,Yes,Jackets,SKU0782,XL,In Stock,Google Ads,35
CUST00783,23,Chennai,Returning,ORD000783,00:08:39,2198.72,UPI,8,5,No,Jackets,SKU0783,L,In Stock,Email Marketing,64
CUST00784,29,Bangalore,Returning,ORD000784,00:47:12,2287.46,Credit Card,3,15,No,Dresses,SKU0784,XL,In Stock,Word of Mouth,77
CUST00785,43,Kolkata,Returning,ORD000785,00:56:02,2315.23,Credit Card,6,25,No,Sweatshirts,SKU0785,S,In Stock,Google Ads,72
CUST00786,11,Delhi,New,ORD000786,00:20:11,4178.89,Net Banking,5,25,No,Dresses,SKU0786,L,In Stock,Facebook Ads,93
CUST00787,18,Jaipur,Returning,ORD000787,00:01:05,1236.07,Net Banking,6,20,No,Shirts,SKU0787,XL,Out of Stock,Google Ads,23
CUST00788,47,Chennai,Returning,ORD000788,00:56:13,4004.58,Credit Card,1,0,No,T-Shirts,SKU0788,XL,In Stock,Google Ads,3
CUST00789,12,Delhi,New,ORD000789,00:17:07,2046.63,COD,7,15,No,Shirts,SKU0789,S,In Stock,Google Ads,77
CUST00790,9,Hyderabad,New,ORD000790,00:21:48,2835.27,Wallet,9,0,No,T-Shirts,SKU0790,XXL,In Stock,Email Marketing,88
CUST00791,10,Mumbai,New,ORD000791,00:52:26,2608.57,Wallet,2,5,No,Jeans,SKU0791,L,In Stock,Google Ads,67
CUST00792,58,Kolkata,Returning,ORD000792,00:13:52,2467.29,Credit Card,5,10,No,Jackets,SKU0792,L,In Stock,Google Ads,24
CUST00793,44,Delhi,Returning,ORD000793,00:16:45,2479.6,Credit Card,4,0,No,Dresses,SKU0793,S,In Stock,Email Marketing,73
CUST00794,17,Mumbai,Returning,ORD000794,00:22:53,4686.04,Credit Card,6,0,No,Jeans,SKU0794,XXL,In Stock,Word of Mouth,98
CUST00795,38,Chennai,Returning,ORD000795,00:41:37,3763.67,COD,6,50,No,Jeans,SKU0795,L,In Stock,Instagram,6
CUST00796,7,Mumbai,New,ORD000796,00:54:25,1955.93,Net Banking,2,50,Yes,Jackets,SKU0796,L,In Stock,Email Marketing,12
CUST00797,46,Kolkata,Returning,ORD000797,00:13:31,4874.18,Credit Card,2,5,Yes,Jackets,SKU0797,L,Out of Stock,Email Marketing,67
CUST00798,13,Delhi,Returning,ORD000798,00:18:44,2912.02,Credit Card,4,0,Yes,T-Shirts,SKU0798,XXL,In Stock,Google Ads,42
CUST00799,40,Hyderabad,Returning,ORD000799,00:54:14,3036.44,UPI,1,0,No,Shirts,SKU0799,S,In Stock,Google Ads,56
CUST00800,42,Pune,Returning,ORD000800,00:27:23,1244.02,COD,9,5,No,Sweatshirts,SKU0800,L,In Stock,Instagram,35
CUST00801,9,Chennai,New,ORD000801,00:24:52,1753.75,Credit Card,7,40,No,T-Shirts,SKU0801,XL,In Stock,Google Ads,13
CUST00802,50,Delhi,Returning,ORD000802,00:09:44,1467.24,UPI,7,0,No,Sweatshirts,SKU0802,XXL,In Stock,Facebook Ads,81
CUST00803,27,Kolkata,Returning,ORD000803,00:00:43,2629.11,Wallet,3,25,No,Jeans,SKU0803,M,In Stock,Google Ads,71
CUST00804,58,Chennai,Returning,ORD000804,00:00:32,3458.17,Credit Card,3,0,No,Sweatshirts,SKU0804,S,In Stock,Google Ads,95
CUST00805,2,Bangalore,New,ORD000805,00:02:10,3050.85,Credit Card,1,50,Yes,Shirts,SKU0805,XL,In Stock,Facebook Ads,26
CUST00806,5,Mumbai,New,ORD000806,00:45:57,4882.07,UPI,3,5,No,T-Shirts,SKU0806,L,In Stock,Instagram,36
CUST00807,29,Pune,Returning,ORD000807,00:09:01,1168.36,COD,3,25,No,Jackets,SKU0807,M,Out of Stock,Facebook Ads,86
CUST00808,37,Kolkata,Returning,ORD000808,00:09:55,2672.3,Credit Card,4,5,No,Shirts,SKU0808,S,In Stock,Email Marketing,70
CUST00809,38,Bangalore,Returning,ORD000809,00:57:07,575.59,Wallet,4,20,No,Shirts,SKU0809,XXL,In Stock,Facebook Ads,75
CUST00810,19,Jaipur,Returning,ORD000810,00:52:37,1117.19,Credit Card,3,0,No,T-Shirts,SKU0810,M,In Stock,Word of Mouth,24
CUST00811,8,Delhi,New,ORD000811,00:07:23,4396.87,Wallet,8,0,Yes,Jackets,SKU0811,M,Out of Stock,Email Marketing,66
CUST00812,48,Hyderabad,Returning,ORD000812,00:27:12,1805.25,Net Banking,8,40,Yes,Shirts,SKU0812,XL,In Stock,Google Ads,89
CUST00813,45,Chennai,Returning,ORD000813,00:44:09,1294.95,Net Banking,1,40,Yes,Jackets,SKU0813,S,In Stock,Email Marketing,3
CUST00814,1,Mumbai,New,ORD000814,00:16:24,500,Wallet,7,30,No,Dresses,SKU0814,XL,Out of Stock,Instagram,99
CUST00815,22,Chennai,Returning,ORD000815,00:32:37,1279.97,COD,2,20,No,Dresses,SKU0815,XL,Out of Stock,Instagram,78
CUST00816,52,Pune,Returning,ORD000816,00:58:23,2192.08,Credit Card,1,30,No,Dresses,SKU0816,L,In Stock,Facebook Ads,95
CUST00817,17,Delhi,Returning,ORD000817,00:31:54,500,Credit Card,3,0,Yes,Sweatshirts,SKU0817,XXL,In Stock,Email Marketing,92
CUST00818,7,Chennai,New,ORD000818,00:03:47,2105.82,Net Banking,4,5,No,Shirts,SKU0818,M,In Stock,Google Ads,73
CUST00819,25,Mumbai,Returning,ORD000819,00:39:38,4405.95,Wallet,6,5,No,T-Shirts,SKU0819,S,In Stock,Instagram,84
CUST00820,45,Delhi,Returning,ORD000820,00:14:46,1439.04,Credit Card,5,20,No,T-Shirts,SKU0820,XXL,In Stock,Google Ads,15
CUST00821,4,Chennai,New,ORD000821,00:15:41,1084.93,Credit Card,4,5,No,Sweatshirts,SKU0821,XXL,In Stock,Word of Mouth,18
CUST00822,36,Hyderabad,Returning,ORD000822,00:27:23,814.15,COD,8,0,No,T-Shirts,SKU0822,S,In Stock,Instagram,28
CUST00823,6,Kolkata,New,ORD000823,00:58:34,787.35,UPI,4,15,No,Dresses,SKU0823,XXL,In Stock,Facebook Ads,50
CUST00824,60,Delhi,Returning,ORD000824,00:45:35,3303.37,Net Banking,2,30,No,Shirts,SKU0824,L,In Stock,Word of Mouth,17
CUST00825,31,Kolkata,Returning,ORD000825,00:41:05,2573,Net Banking,3,5,No,T-Shirts,SKU0825,XXL,In Stock,Email Marketing,57
CUST00826,19,Jaipur,Returning,ORD000826,00:27:45,3935.29,UPI,6,0,No,T-Shirts,SKU0826,L,In Stock,Google Ads,43
CUST00827,44,Delhi,Returning,ORD000827,00:06:18,5529.76,Credit Card,8,0,No,Jeans,SKU0827,M,In Stock,Instagram,15
CUST00828,54,Hyderabad,Returning,ORD000828,00:06:40,500,COD,8,0,No,Jeans,SKU0828,M,In Stock,Word of Mouth,64
CUST00829,39,Kolkata,Returning,ORD000829,00:52:04,3070.12,COD,9,0,No,Jeans,SKU0829,XL,Out of Stock,Word of Mouth,1
CUST00830,27,Bangalore,Returning,ORD000830,00:52:26,822.07,Net Banking,7,20,No,Shirts,SKU0830,L,In Stock,Instagram,55
CUST00831,10,Mumbai,New,ORD000831,00:23:47,3683.35,COD,2,20,No,Dresses,SKU0831,M,In Stock,Email Marketing,78
CUST00832,26,Bangalore,Returning,ORD000832,00:37:50,2092.13,UPI,8,20,No,Jackets,SKU0832,XXL,In Stock,Email Marketing,27
CUST00833,19,Chennai,Returning,ORD000833,00:50:16,2540.98,Credit Card,7,5,No,Dresses,SKU0833,S,In Stock,Facebook Ads,64
CUST00834,39,Hyderabad,Returning,ORD000834,00:07:02,575.23,UPI,8,30,No,Dresses,SKU0834,S,In Stock,Email Marketing,4
CUST00835,3,Bangalore,New,ORD000835,00:34:14,1860.36,Wallet,3,0,No,Shirts,SKU0835,L,In Stock,Facebook Ads,21
CUST00836,45,Delhi,Returning,ORD000836,00:41:16,2634.49,Net Banking,7,10,No,Shirts,SKU0836,XL,In Stock,Word of Mouth,99
CUST00837,13,Chennai,Returning,ORD000837,00:02:42,4534.12,COD,9,30,No,Jeans,SKU0837,XXL,In Stock,Instagram,12
CUST00838,50,Chennai,Returning,ORD000838,00:01:05,1308.16,Wallet,3,0,No,T-Shirts,SKU0838,L,In Stock,Email Marketing,64
CUST00839,28,Bangalore,Returning,ORD000839,00:30:59,1673.96,COD,6,0,No,Sweatshirts,SKU0839,S,In Stock,Facebook Ads,15
CUST00840,58,Jaipur,Returning,ORD000840,00:15:30,3916.43,Credit Card,2,30,No,Sweatshirts,SKU0840,L,In Stock,Word of Mouth,85
CUST00841,20,Bangalore,Returning,ORD000841,00:42:31,1210.99,Credit Card,2,5,No,Jackets,SKU0841,XXL,In Stock,Email Marketing,63
CUST00842,28,Jaipur,Returning,ORD000842,00:22:10,4213.58,Credit Card,5,20,No,T-Shirts,SKU0842,M,In Stock,Google Ads,31
CUST00843,8,Hyderabad,New,ORD000843,00:03:47,2486.37,COD,5,0,No,Jackets,SKU0843,XXL,In Stock,Word of Mouth,79
CUST00844,41,Mumbai,Returning,ORD000844,00:38:44,2954.68,Wallet,7,20,No,Jeans,SKU0844,M,In Stock,Email Marketing,50
CUST00845,39,Bangalore,Returning,ORD000845,00:30:05,3051.28,Credit Card,2,5,No,Jackets,SKU0845,M,In Stock,Word of Mouth,78
CUST00846,1,Pune,New,ORD000846,00:08:17,1575.67,Wallet,7,0,No,T-Shirts,SKU0846,M,In Stock,Instagram,57
CUST00847,3,Jaipur,New,ORD000847,00:12:48,3084.83,COD,5,20,No,T-Shirts,SKU0847,L,In Stock,Instagram,45
CUST00848,13,Bangalore,Returning,ORD000848,00:11:43,1341.45,Wallet,6,0,Yes,Sweatshirts,SKU0848,S,In Stock,Instagram,51
CUST00849,28,Kolkata,Returning,ORD000849,00:25:35,1746.85,COD,8,5,No,Jeans,SKU0849,L,In Stock,Google Ads,62
CUST00850,57,Delhi,Returning,ORD000850,00:49:11,3338.04,COD,4,0,No,Shirts,SKU0850,S,In Stock,Instagram,75
CUST00851,60,Pune,Returning,ORD000851,00:34:14,2940.09,Net Banking,7,0,No,Jackets,SKU0851,XXL,Out of Stock,Google Ads,59
CUST00852,49,Pune,Returning,ORD000852,00:47:23,2387.55,COD,6,0,No,Sweatshirts,SKU0852,XL,In Stock,Instagram,64
CUST00853,25,Jaipur,Returning,ORD000853,00:30:05,611.9,COD,2,0,No,Jackets,SKU0853,XXL,In Stock,Word of Mouth,80
CUST00854,56,Kolkata,Returning,ORD000854,00:12:48,986.26,UPI,8,40,No,Jackets,SKU0854,L,In Stock,Email Marketing,54
CUST00855,33,Kolkata,Returning,ORD000855,00:32:15,2915.06,Credit Card,9,0,No,Shirts,SKU0855,L,In Stock,Email Marketing,56
CUST00856,38,Chennai,Returning,ORD000856,00:07:56,3598.21,Net Banking,5,10,No,Jeans,SKU0856,S,In Stock,Instagram,91
CUST00857,53,Jaipur,Returning,ORD000857,00:44:41,835.53,Net Banking,4,0,Yes,T-Shirts,SKU0857,L,In Stock,Email Marketing,70
CUST00858,6,Mumbai,New,ORD000858,00:55:30,1240.26,Net Banking,6,5,No,Dresses,SKU0858,M,In Stock,Instagram,72
CUST00859,58,Delhi,Returning,ORD000859,00:26:08,2701.28,UPI,8,40,Yes,Jackets,SKU0859,L,In Stock,Instagram,85
CUST00860,44,Hyderabad,Returning,ORD000860,00:18:01,2669.18,COD,3,0,No,Dresses,SKU0860,S,Out of Stock,Facebook Ads,25
CUST00861,45,Pune,Returning,ORD000861,00:56:45,500,Credit Card,1,50,No,Jeans,SKU0861,S,In Stock,Facebook Ads,11
CUST00862,32,Hyderabad,Returning,ORD000862,00:14:14,2742.34,Wallet,4,0,No,Dresses,SKU0862,M,In Stock,Facebook Ads,70
CUST00863,45,Bangalore,Returning,ORD000863,00:04:30,1602.45,COD,4,25,No,Jackets,SKU0863,S,In Stock,Google Ads,45
CUST00864,47,Bangalore,Returning,ORD000864,00:23:04,4961.57,UPI,1,15,Yes,Shirts,SKU0864,XL,In Stock,Facebook Ads,46
CUST00865,21,Hyderabad,Returning,ORD000865,00:25:57,2873.8,COD,9,30,No,Dresses,SKU0865,XXL,In Stock,Instagram,78
CUST00866,16,Bangalore,Returning,ORD000866,00:05:03,3132.21,COD,3,15,No,Jeans,SKU0866,L,In Stock,Word of Mouth,37
CUST00867,54,Mumbai,Returning,ORD000867,00:43:36,3171.04,UPI,5,15,No,Jeans,SKU0867,XL,Out of Stock,Facebook Ads,20
CUST00868,21,Kolkata,Returning,ORD000868,00:29:11,679.11,Net Banking,6,0,No,Shirts,SKU0868,L,In Stock,Facebook Ads,13
CUST00869,11,Bangalore,New,ORD000869,00:08:39,5415.82,Net Banking,8,0,No,Dresses,SKU0869,XL,In Stock,Word of Mouth,1
CUST00870,60,Chennai,Returning,ORD000870,00:11:53,500,Credit Card,6,40,Yes,Dresses,SKU0870,L,In Stock,Instagram,71
CUST00871,37,Bangalore,Returning,ORD000871,00:22:42,3693.55,Credit Card,3,5,No,T-Shirts,SKU0871,M,In Stock,Google Ads,69
CUST00872,36,Delhi,Returning,ORD000872,00:25:57,3428,Net Banking,6,5,No,Sweatshirts,SKU0872,S,In Stock,Facebook Ads,100
CUST00873,35,Mumbai,Returning,ORD000873,00:31:54,1784.5,Wallet,1,25,No,Jeans,SKU0873,S,In Stock,Word of Mouth,100
CUST00874,19,Delhi,Returning,ORD000874,00:19:38,3499.68,COD,4,5,No,T-Shirts,SKU0874,M,In Stock,Instagram,32
CUST00875,20,Delhi,Returning,ORD000875,00:16:35,2023.64,Wallet,6,50,Yes,Jeans,SKU0875,XL,In Stock,Email Marketing,5
CUST00876,57,Chennai,Returning,ORD000876,00:13:09,1486.81,COD,7,25,No,T-Shirts,SKU0876,XXL,In Stock,Google Ads,89
CUST00877,18,Mumbai,Returning,ORD000877,00:32:04,3204.34,Net Banking,3,15,Yes,Sweatshirts,SKU0877,XL,In Stock,Word of Mouth,36
CUST00878,47,Mumbai,Returning,ORD000878,00:52:15,990.16,Credit Card,9,30,No,T-Shirts,SKU0878,S,In Stock,Word of Mouth,13
CUST00879,41,Jaipur,Returning,ORD000879,00:17:50,2163.62,Credit Card,7,0,No,Jeans,SKU0879,XXL,In Stock,Word of Mouth,36
CUST00880,49,Mumbai,Returning,ORD000880,00:44:20,1608.73,Wallet,1,0,No,Dresses,SKU0880,L,In Stock,Facebook Ads,7
CUST00881,14,Mumbai,Returning,ORD000881,00:06:51,1996.03,Credit Card,2,10,No,Jeans,SKU0881,XXL,In Stock,Email Marketing,76
CUST00882,15,Mumbai,Returning,ORD000882,00:18:23,3149.09,Net Banking,1,0,No,Jackets,SKU0882,XL,In Stock,Google Ads,12
CUST00883,31,Chennai,Returning,ORD000883,00:10:27,1608.45,Wallet,9,25,No,Shirts,SKU0883,M,In Stock,Instagram,39
CUST00884,1,Bangalore,New,ORD000884,00:34:46,2211.51,COD,9,40,No,Shirts,SKU0884,L,In Stock,Instagram,91
CUST00885,53,Jaipur,Returning,ORD000885,00:23:15,1745.28,Credit Card,7,10,Yes,Jackets,SKU0885,XL,In Stock,Email Marketing,57
CUST00886,54,Delhi,Returning,ORD000886,00:39:17,4665.99,UPI,3,5,No,Shirts,SKU0886,L,In Stock,Word of Mouth,17
CUST00887,54,Mumbai,Returning,ORD000887,00:08:17,3013.92,Credit Card,5,50,No,Shirts,SKU0887,XXL,In Stock,Word of Mouth,56
CUST00888,3,Pune,New,ORD000888,00:54:03,2830.1,COD,4,10,No,Sweatshirts,SKU0888,S,In Stock,Word of Mouth,82
CUST00889,16,Bangalore,Returning,ORD000889,00:39:49,3525.13,Wallet,7,10,No,Dresses,SKU0889,XL,In Stock,Word of Mouth,37
CUST00890,23,Bangalore,Returning,ORD000890,00:52:58,1608.8,COD,9,5,No,Dresses,SKU0890,M,Out of Stock,Word of Mouth,31
CUST00891,57,Delhi,Returning,ORD000891,00:42:53,3788.89,UPI,2,40,No,Jeans,SKU0891,XXL,In Stock,Email Marketing,85
CUST00892,11,Chennai,New,ORD000892,00:31:43,3019.27,Net Banking,8,15,No,Jackets,SKU0892,XL,Out of Stock,Facebook Ads,65
CUST00893,12,Hyderabad,New,ORD000893,00:16:24,500,Credit Card,9,25,No,T-Shirts,SKU0893,M,In Stock,Google Ads,76
CUST00894,10,Hyderabad,New,ORD000894,00:48:28,500,Wallet,9,30,No,Jeans,SKU0894,XL,In Stock,Word of Mouth,86
CUST00895,32,Bangalore,Returning,ORD000895,00:52:37,1641.55,Net Banking,7,5,No,Jeans,SKU0895,XXL,In Stock,Facebook Ads,24
CUST00896,16,Kolkata,Returning,ORD000896,00:09:44,518.49,COD,9,10,No,Jeans,SKU0896,XL,In Stock,Instagram,91
CUST00897,8,Kolkata,New,ORD000897,00:27:56,2142.58,Wallet,9,30,Yes,Jeans,SKU0897,L,In Stock,Email Marketing,57
CUST00898,38,Delhi,Returning,ORD000898,00:01:48,979.39,Net Banking,3,5,No,Dresses,SKU0898,XXL,In Stock,Facebook Ads,74
CUST00899,12,Hyderabad,New,ORD000899,00:37:50,2353.42,Wallet,4,25,No,T-Shirts,SKU0899,XL,In Stock,Word of Mouth,32
CUST00900,24,Bangalore,Returning,ORD000900,00:55:51,4617.56,UPI,2,40,No,Jeans,SKU0900,S,In Stock,Word of Mouth,87
CUST00901,28,Chennai,Returning,ORD000901,00:16:45,2425.93,UPI,3,20,No,Dresses,SKU0901,XL,In Stock,Word of Mouth,65
CUST00902,53,Hyderabad,Returning,ORD000902,00:31:21,2045.55,Credit Card,5,25,Yes,Jeans,SKU0902,L,In Stock,Facebook Ads,29
CUST00903,8,Bangalore,New,ORD000903,00:05:35,3082.36,Credit Card,5,30,No,Shirts,SKU0903,M,In Stock,Word of Mouth,80
CUST00904,58,Bangalore,Returning,ORD000904,00:25:24,1455.37,UPI,6,30,No,Jeans,SKU0904,M,In Stock,Facebook Ads,33
CUST00905,28,Mumbai,Returning,ORD000905,00:41:37,3765.12,Wallet,7,5,Yes,Jackets,SKU0905,M,In Stock,Word of Mouth,85
CUST00906,36,Chennai,Returning,ORD000906,00:29:55,3242.82,UPI,7,0,Yes,Jackets,SKU0906,S,In Stock,Instagram,68
CUST00907,26,Mumbai,Returning,ORD000907,00:51:10,2558.3,Credit Card,1,10,No,Jeans,SKU0907,L,In Stock,Instagram,47
CUST00908,8,Delhi,New,ORD000908,00:09:11,2731.47,UPI,2,20,No,Sweatshirts,SKU0908,XXL,In Stock,Google Ads,39
CUST00909,58,Mumbai,Returning,ORD000909,00:11:53,5562.62,UPI,9,10,Yes,Shirts,SKU0909,M,In Stock,Word of Mouth,50
CUST00910,60,Pune,Returning,ORD000910,00:11:00,3913.47,Wallet,2,25,No,T-Shirts,SKU0910,L,In Stock,Word of Mouth,79
CUST00911,50,Mumbai,Returning,ORD000911,00:12:37,5799.29,Net Banking,6,5,No,Jeans,SKU0911,XL,In Stock,Facebook Ads,12
CUST00912,28,Pune,Returning,ORD000912,00:59:06,3298.05,Credit Card,1,20,No,T-Shirts,SKU0912,S,Out of Stock,Facebook Ads,89
CUST00913,28,Hyderabad,Returning,ORD000913,00:56:56,500,Wallet,3,0,No,Shirts,SKU0913,L,In Stock,Word of Mouth,30
CUST00914,37,Kolkata,Returning,ORD000914,00:36:24,2106.74,UPI,2,25,No,Jeans,SKU0914,L,In Stock,Google Ads,38
CUST00915,41,Jaipur,Returning,ORD000915,00:07:34,500,UPI,3,15,No,Sweatshirts,SKU0915,XXL,Out of Stock,Word of Mouth,62
CUST00916,36,Jaipur,Returning,ORD000916,00:35:19,3292.45,Net Banking,5,0,No,Dresses,SKU0916,L,In Stock,Facebook Ads,47
CUST00917,27,Bangalore,Returning,ORD000917,00:57:29,3618.11,Credit Card,6,0,No,Sweatshirts,SKU0917,XXL,In Stock,Word of Mouth,86
CUST00918,54,Jaipur,Returning,ORD000918,00:56:35,1171.13,Credit Card,9,25,No,Sweatshirts,SKU0918,S,In Stock,Facebook Ads,47
CUST00919,17,Pune,Returning,ORD000919,00:33:20,1516.55,COD,4,10,No,Dresses,SKU0919,S,In Stock,Word of Mouth,60
CUST00920,9,Chennai,New,ORD000920,00:35:41,2723.13,Credit Card,7,0,No,Dresses,SKU0920,XL,In Stock,Email Marketing,11
CUST00921,33,Mumbai,Returning,ORD000921,00:54:47,702.84,Net Banking,6,50,No,Jackets,SKU0921,XXL,In Stock,Facebook Ads,77
CUST00922,53,Pune,Returning,ORD000922,00:11:00,590.26,COD,2,25,Yes,Dresses,SKU0922,XXL,In Stock,Google Ads,55
CUST00923,20,Chennai,Returning,ORD000923,00:39:17,4357.95,COD,8,50,No,Jeans,SKU0923,M,Out of Stock,Email Marketing,17
CUST00924,13,Kolkata,Returning,ORD000924,00:57:40,2672.07,UPI,7,10,No,T-Shirts,SKU0924,M,In Stock,Word of Mouth,26
CUST00925,28,Jaipur,Returning,ORD000925,00:48:39,1662.84,UPI,7,10,No,Jackets,SKU0925,XL,In Stock,Facebook Ads,27
CUST00926,48,Kolkata,Returning,ORD000926,00:32:15,500,Credit Card,8,30,No,Jackets,SKU0926,S,In Stock,Email Marketing,81
CUST00927,29,Jaipur,Returning,ORD000927,00:19:06,3778.53,COD,1,15,No,T-Shirts,SKU0927,M,In Stock,Google Ads,79
CUST00928,13,Mumbai,Returning,ORD000928,00:22:21,1473.22,UPI,1,25,No,Jackets,SKU0928,L,In Stock,Facebook Ads,51
CUST00929,46,Delhi,Returning,ORD000929,00:09:33,5291.03,Net Banking,8,0,No,Dresses,SKU0929,S,In Stock,Email Marketing,15
CUST00930,35,Mumbai,Returning,ORD000930,00:27:56,3788.97,UPI,4,10,No,Sweatshirts,SKU0930,L,In Stock,Email Marketing,76
CUST00931,6,Hyderabad,New,ORD000931,00:58:23,1287.79,UPI,5,0,Yes,Shirts,SKU0931,XXL,In Stock,Email Marketing,57
CUST00932,18,Pune,Returning,ORD000932,00:44:09,1426.79,COD,8,0,Yes,Dresses,SKU0932,S,In Stock,Instagram,92
CUST00933,51,Bangalore,Returning,ORD000933,00:34:25,5082.78,COD,5,0,No,Sweatshirts,SKU0933,XL,In Stock,Word of Mouth,8
CUST00934,5,Delhi,New,ORD000934,00:12:15,2373.61,Wallet,4,0,No,Sweatshirts,SKU0934,XXL,In Stock,Facebook Ads,25
CUST00935,47,Mumbai,Returning,ORD000935,00:00:22,1730.03,Net Banking,6,50,No,Jackets,SKU0935,XXL,In Stock,Facebook Ads,27
CUST00936,25,Chennai,Returning,ORD000936,00:31:10,2541.58,COD,5,0,Yes,Jeans,SKU0936,L,In Stock,Facebook Ads,76
CUST00937,2,Delhi,New,ORD000937,00:05:35,1723.13,Credit Card,7,20,No,Jeans,SKU0937,XXL,In Stock,Email Marketing,35
CUST00938,10,Pune,New,ORD000938,00:18:12,2861.57,Net Banking,7,30,Yes,Jackets,SKU0938,M,In Stock,Word of Mouth,8
CUST00939,56,Jaipur,Returning,ORD000939,00:21:48,2386.26,Net Banking,4,15,Yes,Jackets,SKU0939,S,In Stock,Google Ads,46
CUST00940,30,Delhi,Returning,ORD000940,00:51:32,3813.26,COD,5,0,Yes,T-Shirts,SKU0940,M,In Stock,Facebook Ads,77
CUST00941,50,Jaipur,Returning,ORD000941,00:59:49,1917.14,Net Banking,3,25,No,T-Shirts,SKU0941,L,In Stock,Word of Mouth,50
CUST00942,59,Pune,Returning,ORD000942,00:03:25,1172.78,COD,4,20,No,Shirts,SKU0942,L,In Stock,Word of Mouth,75
CUST00943,45,Mumbai,Returning,ORD000943,00:28:28,1976.52,UPI,4,25,No,Shirts,SKU0943,S,In Stock,Instagram,56
CUST00944,5,Pune,New,ORD000944,00:20:43,1967.37,Wallet,3,25,No,Shirts,SKU0944,XXL,In Stock,Facebook Ads,31
