customer_id,customer_tenure,customer_location,customer_type,order_id,order_date,order_value,payment_method,order_frequency,discount_applied,return_status,product_category,product_sku,size,inventory_status,source,engagement_score,tenure_category,customer_lifetime_value,total_sales,risk_of_stockout
CUST00605,57,Pune,Returning,ORD000605,00:20:22,2444.84,COD,1,0,Yes,Dresses,SKU0605,S,Out of Stock,Instagram,2,High,2444.84,2444.84,False
CUST00606,29,Chennai,Returning,ORD000606,00:50:16,977.18,COD,1,25,Yes,Jeans,SKU0606,XXL,Out of Stock,Word of Mouth,89,Low,977.18,732.885,False
CUST00607,14,Jaipur,Returning,ORD000607,00:20:00,2561.48,Wallet,5,10,Yes,T-Shirts,SKU0607,L,In Stock,Instagram,89,Very Low,12807.4,2305.332,False
CUST00608,28,Mumbai,Returning,ORD000608,00:18:33,3744.21,UPI,5,30,Yes,Dresses,SKU0608,XL,In Stock,Email Marketing,81,Low,18721.05,2620.9469999999997,False
CUST00609,5,Pune,New,ORD000609,00:33:09,889.56,UPI,8,5,No,Dresses,SKU0609,S,In Stock,Word of Mouth,95,Very Low,7116.48,845.0819999999999,True
CUST00610,47,Mumbai,Returning,ORD000610,00:41:37,3046.41,Wallet,7,0,Yes,Jackets,SKU0610,XXL,In Stock,Email Marketing,77,High,21324.87,3046.41,True
CUST00611,49,Jaipur,Returning,ORD000611,00:05:57,1256.44,UPI,8,30,Yes,T-Shirts,SKU0611,L,In Stock,Facebook Ads,46,High,10051.52,879.508,True
CUST00612,30,Chennai,Returning,ORD000612,00:01:59,2802.55,Net Banking,6,15,Yes,Shirts,SKU0612,M,In Stock,Facebook Ads,2,Low,16815.300000000003,2382.1675,True
CUST00613,46,Kolkata,Returning,ORD000613,00:18:55,3790.31,Credit Card,6,0,Yes,Jeans,SKU0613,L,In Stock,Facebook Ads,0,High,22741.86,3790.31,True
CUST00614,52,Pune,Returning,ORD000614,00:18:01,500.0,COD,2,25,Yes,Shirts,SKU0614,M,In Stock,Email Marketing,89,High,1000.0,375.0,False
CUST00615,5,Bangalore,New,ORD000615,00:46:29,828.29,Credit Card,6,15,No,Dresses,SKU0615,M,In Stock,Email Marketing,23,Very Low,4969.74,704.0464999999999,True
CUST00616,12,Bangalore,New,ORD000616,00:28:07,1946.53,COD,5,20,No,Jeans,SKU0616,S,In Stock,Email Marketing,34,Very Low,9732.65,1557.2240000000002,False
CUST00617,16,Jaipur,Returning,ORD000617,00:38:12,2972.56,Net Banking,3,10,Yes,Sweatshirts,SKU0617,S,In Stock,Instagram,13,Low,8917.68,2675.304,False
CUST00618,26,Bangalore,Returning,ORD000618,00:45:03,2250.43,UPI,6,30,Yes,Dresses,SKU0618,L,In Stock,Email Marketing,66,Low,13502.579999999998,1575.3009999999997,True
CUST00619,26,Kolkata,Returning,ORD000619,00:31:21,2431.18,Wallet,8,30,Yes,Shirts,SKU0619,XXL,In Stock,Facebook Ads,12,Low,19449.44,1701.8259999999998,True
CUST00620,48,Jaipur,Returning,ORD000620,00:34:57,5564.48,Net Banking,9,25,Yes,Shirts,SKU0620,L,In Stock,Google Ads,46,High,50080.31999999999,4173.36,True
CUST00621,21,Kolkata,Returning,ORD000621,00:51:10,681.31,Credit Card,1,0,Yes,Jackets,SKU0621,XL,Out of Stock,Email Marketing,49,Low,681.31,681.31,False
CUST00622,39,Chennai,Returning,ORD000622,00:02:53,4203.23,Wallet,3,30,Yes,Shirts,SKU0622,M,In Stock,Google Ads,77,Medium,12609.689999999999,2942.2609999999995,False
CUST00623,36,Mumbai,Returning,ORD000623,00:24:19,1975.03,UPI,3,20,Yes,T-Shirts,SKU0623,M,Out of Stock,Facebook Ads,84,Medium,5925.09,1580.0240000000001,False
CUST00624,33,Chennai,Returning,ORD000624,00:00:00,3324.21,Net Banking,8,20,Yes,Dresses,SKU0624,S,In Stock,Email Marketing,25,Medium,26593.68,2659.3680000000004,True
CUST00625,30,Chennai,Returning,ORD000625,00:45:46,5693.42,Wallet,1,5,Yes,Jeans,SKU0625,XXL,In Stock,Instagram,2,Low,5693.42,5408.749,False
CUST00626,37,Kolkata,Returning,ORD000626,00:59:17,3533.02,Net Banking,5,30,Yes,Shirts,SKU0626,S,In Stock,Instagram,50,Medium,17665.1,2473.114,False
CUST00627,23,Jaipur,Returning,ORD000627,00:07:02,3058.74,Net Banking,3,25,Yes,Jackets,SKU0627,XL,In Stock,Google Ads,39,Low,9176.22,2294.055,False
CUST00628,58,Jaipur,Returning,ORD000628,00:42:10,4898.68,UPI,2,0,Yes,Jackets,SKU0628,L,In Stock,Instagram,67,High,9797.36,4898.68,False
CUST00629,10,Bangalore,New,ORD000629,00:09:55,4187.2,COD,8,10,No,Shirts,SKU0629,L,In Stock,Instagram,35,Very Low,33497.6,3768.48,True
CUST00630,54,Delhi,Returning,ORD000630,00:58:55,1300.91,Wallet,3,30,Yes,T-Shirts,SKU0630,XXL,In Stock,Instagram,50,High,3902.7300000000005,910.637,False
CUST00631,5,Mumbai,New,ORD000631,00:17:07,2941.79,UPI,7,0,No,Jackets,SKU0631,S,In Stock,Facebook Ads,0,Very Low,20592.53,2941.79,True
CUST00632,36,Kolkata,Returning,ORD000632,00:05:03,500.0,Net Banking,1,50,Yes,Jeans,SKU0632,S,In Stock,Instagram,32,Medium,500.0,250.0,False
CUST00633,34,Bangalore,Returning,ORD000633,00:57:50,1689.77,UPI,6,20,Yes,Dresses,SKU0633,XL,In Stock,Word of Mouth,6,Medium,10138.619999999999,1351.816,True
CUST00634,52,Pune,Returning,ORD000634,00:22:42,2971.08,COD,3,20,Yes,Sweatshirts,SKU0634,L,In Stock,Email Marketing,51,High,8913.24,2376.864,False
CUST00635,31,Delhi,Returning,ORD000635,00:00:11,1596.84,Wallet,8,0,Yes,T-Shirts,SKU0635,S,In Stock,Instagram,10,Medium,12774.72,1596.84,True
CUST00636,10,Delhi,New,ORD000636,00:51:21,2910.05,COD,6,0,No,Jackets,SKU0636,XXL,In Stock,Instagram,26,Very Low,17460.300000000003,2910.05,True
CUST00637,58,Kolkata,Returning,ORD000637,00:13:09,2479.92,Credit Card,2,40,Yes,Dresses,SKU0637,L,In Stock,Instagram,13,High,4959.84,1487.952,False
CUST00638,19,Hyderabad,Returning,ORD000638,00:21:27,3304.63,Wallet,6,0,Yes,Sweatshirts,SKU0638,XL,In Stock,Word of Mouth,85,Low,19827.78,3304.63,True
CUST00639,58,Mumbai,Returning,ORD000639,00:19:49,1863.7,COD,7,25,Yes,Shirts,SKU0639,XXL,In Stock,Instagram,79,High,13045.9,1397.775,True
CUST00640,32,Delhi,Returning,ORD000640,00:46:40,1089.78,Net Banking,5,5,Yes,Shirts,SKU0640,M,In Stock,Instagram,45,Medium,5448.9,1035.291,False
CUST00641,1,Kolkata,New,ORD000641,00:00:43,4717.19,Wallet,3,0,No,Jeans,SKU0641,XL,In Stock,Email Marketing,75,Very Low,14151.57,4717.19,False
CUST00642,56,Kolkata,Returning,ORD000642,00:14:36,1756.45,Wallet,4,0,Yes,Sweatshirts,SKU0642,XXL,In Stock,Word of Mouth,9,High,7025.8,1756.45,False
CUST00643,5,Bangalore,New,ORD000643,00:42:21,3490.02,UPI,4,15,No,Shirts,SKU0643,S,In Stock,Word of Mouth,23,Very Low,13960.08,2966.517,False
CUST00644,45,Pune,Returning,ORD000644,00:01:26,4652.87,Net Banking,6,50,Yes,Shirts,SKU0644,M,In Stock,Instagram,60,Medium,27917.22,2326.435,True
CUST00645,4,Hyderabad,New,ORD000645,00:06:18,2744.0,Credit Card,1,5,No,Jackets,SKU0645,XL,In Stock,Word of Mouth,17,Very Low,2744.0,2606.7999999999997,False
CUST00646,16,Mumbai,Returning,ORD000646,00:01:37,1215.54,COD,4,5,Yes,Jeans,SKU0646,S,In Stock,Google Ads,85,Low,4862.16,1154.763,False
CUST00647,24,Jaipur,Returning,ORD000647,00:21:05,2232.09,UPI,4,5,Yes,Dresses,SKU0647,M,In Stock,Word of Mouth,8,Low,8928.36,2120.4855000000002,False
CUST00648,16,Chennai,Returning,ORD000648,00:16:13,4026.31,COD,1,15,Yes,Shirts,SKU0648,L,In Stock,Word of Mouth,16,Low,4026.31,3422.3635,False
CUST00649,55,Pune,Returning,ORD000649,00:09:11,2809.37,Credit Card,9,10,Yes,T-Shirts,SKU0649,S,In Stock,Word of Mouth,57,High,25284.329999999998,2528.433,True
CUST00650,2,Pune,New,ORD000650,00:14:57,692.29,Credit Card,4,30,No,T-Shirts,SKU0650,XXL,In Stock,Facebook Ads,12,Very Low,2769.16,484.60299999999995,False
CUST00651,49,Bangalore,Returning,ORD000651,00:43:58,3394.97,Wallet,7,15,Yes,Dresses,SKU0651,XL,In Stock,Facebook Ads,49,High,23764.789999999997,2885.7245,True
CUST00652,28,Jaipur,Returning,ORD000652,00:15:51,3654.3,Credit Card,3,15,Yes,Sweatshirts,SKU0652,M,In Stock,Facebook Ads,100,Low,10962.900000000001,3106.155,False
CUST00653,32,Delhi,Returning,ORD000653,00:09:44,1967.03,COD,3,0,Yes,Jeans,SKU0653,S,In Stock,Word of Mouth,5,Medium,5901.09,1967.03,False
CUST00654,27,Delhi,Returning,ORD000654,00:26:51,3415.37,Net Banking,8,50,Yes,Jackets,SKU0654,L,In Stock,Google Ads,84,Low,27322.96,1707.685,True
CUST00655,20,Bangalore,Returning,ORD000655,00:19:28,2867.53,Net Banking,8,0,Yes,T-Shirts,SKU0655,XL,In Stock,Word of Mouth,50,Low,22940.24,2867.53,True
CUST00656,24,Kolkata,Returning,ORD000656,00:03:04,2203.86,Wallet,1,0,Yes,T-Shirts,SKU0656,XL,In Stock,Instagram,35,Low,2203.86,2203.86,False
CUST00657,12,Delhi,New,ORD000657,00:49:44,559.7,COD,2,20,No,Dresses,SKU0657,S,In Stock,Google Ads,70,Very Low,1119.4,447.76000000000005,False
CUST00658,50,Hyderabad,Returning,ORD000658,00:21:27,4116.93,COD,8,15,Yes,Sweatshirts,SKU0658,L,In Stock,Facebook Ads,99,High,32935.44,3499.3905,True
CUST00659,35,Mumbai,Returning,ORD000659,00:35:51,3638.82,Credit Card,1,10,Yes,Sweatshirts,SKU0659,M,In Stock,Email Marketing,24,Medium,3638.82,3274.938,False
CUST00660,60,Pune,Returning,ORD000660,00:06:40,3375.83,COD,8,10,Yes,Dresses,SKU0660,S,In Stock,Google Ads,10,High,27006.64,3038.247,True
CUST00661,33,Pune,Returning,ORD000661,00:27:02,4816.79,UPI,8,25,Yes,T-Shirts,SKU0661,M,In Stock,Facebook Ads,43,Medium,38534.32,3612.5924999999997,True
CUST00662,33,Hyderabad,Returning,ORD000662,00:17:29,3917.79,Credit Card,2,0,Yes,Jeans,SKU0662,XL,In Stock,Google Ads,13,Medium,7835.58,3917.79,False
CUST00663,51,Jaipur,Returning,ORD000663,00:47:23,3529.85,UPI,4,30,Yes,T-Shirts,SKU0663,M,In Stock,Google Ads,28,High,14119.4,2470.895,False
CUST00664,43,Delhi,Returning,ORD000664,00:41:16,500.0,Wallet,6,20,Yes,Sweatshirts,SKU0664,L,Out of Stock,Word of Mouth,73,Medium,3000.0,400.0,False
CUST00665,37,Pune,Returning,ORD000665,00:09:11,4295.34,Net Banking,9,10,Yes,Jackets,SKU0665,XXL,In Stock,Instagram,49,Medium,38658.06,3865.806,True
CUST00666,12,Chennai,New,ORD000666,00:22:21,2624.62,Wallet,8,10,No,T-Shirts,SKU0666,L,In Stock,Email Marketing,4,Very Low,20996.96,2362.158,True
CUST00667,3,Jaipur,New,ORD000667,00:23:47,2968.74,Net Banking,8,0,No,Jeans,SKU0667,M,In Stock,Facebook Ads,71,Very Low,23749.92,2968.74,True
CUST00668,1,Mumbai,New,ORD000668,00:20:54,2979.0,Wallet,7,25,No,Shirts,SKU0668,S,In Stock,Google Ads,68,Very Low,20853.0,2234.25,True
CUST00669,33,Mumbai,Returning,ORD000669,00:20:43,3660.75,COD,9,15,Yes,T-Shirts,SKU0669,XL,Out of Stock,Email Marketing,87,Medium,32946.75,3111.6375,False
CUST00670,40,Pune,Returning,ORD000670,00:48:17,4183.26,UPI,2,5,Yes,Dresses,SKU0670,XXL,In Stock,Google Ads,56,Medium,8366.52,3974.097,False
CUST00671,10,Bangalore,New,ORD000671,00:25:46,3451.36,Net Banking,3,15,No,Shirts,SKU0671,S,In Stock,Instagram,25,Very Low,10354.08,2933.656,False
CUST00672,43,Jaipur,Returning,ORD000672,00:46:29,3212.93,Credit Card,8,50,Yes,Dresses,SKU0672,S,In Stock,Email Marketing,5,Medium,25703.44,1606.465,True
CUST00673,44,Pune,Returning,ORD000673,00:38:23,2847.27,UPI,6,10,Yes,Dresses,SKU0673,L,In Stock,Facebook Ads,15,Medium,17083.62,2562.543,True
CUST00674,29,Bangalore,Returning,ORD000674,00:12:04,500.0,Credit Card,9,40,Yes,Dresses,SKU0674,M,In Stock,Google Ads,59,Low,4500.0,300.0,True
CUST00675,13,Pune,Returning,ORD000675,00:37:50,2068.61,UPI,4,5,Yes,T-Shirts,SKU0675,L,Out of Stock,Instagram,99,Very Low,8274.44,1965.1795,False
CUST00676,12,Chennai,New,ORD000676,00:03:15,1087.62,UPI,8,0,No,Sweatshirts,SKU0676,M,Out of Stock,Email Marketing,11,Very Low,8700.96,1087.62,False
CUST00677,31,Jaipur,Returning,ORD000677,00:06:51,4316.11,Wallet,3,0,Yes,Shirts,SKU0677,L,In Stock,Google Ads,74,Medium,12948.329999999998,4316.11,False
CUST00678,46,Kolkata,Returning,ORD000678,00:00:00,3428.56,Net Banking,3,10,Yes,Jeans,SKU0678,S,In Stock,Google Ads,2,High,10285.68,3085.704,False
CUST00679,2,Mumbai,New,ORD000679,00:53:20,1812.79,Net Banking,8,0,No,Sweatshirts,SKU0679,XL,In Stock,Facebook Ads,62,Very Low,14502.32,1812.79,True
CUST00680,51,Pune,Returning,ORD000680,00:27:02,1963.42,UPI,5,0,Yes,T-Shirts,SKU0680,M,In Stock,Instagram,63,High,9817.1,1963.42,False
CUST00681,50,Chennai,Returning,ORD000681,00:58:01,1909.03,COD,3,40,Yes,Dresses,SKU0681,XXL,In Stock,Word of Mouth,61,High,5727.09,1145.418,False
CUST00682,35,Bangalore,Returning,ORD000682,00:58:12,1882.26,COD,1,30,Yes,Jeans,SKU0682,XXL,In Stock,Google Ads,100,Medium,1882.26,1317.5819999999999,False
CUST00683,23,Bangalore,Returning,ORD000683,00:55:41,500.0,Credit Card,3,25,Yes,Shirts,SKU0683,S,In Stock,Email Marketing,5,Low,1500.0,375.0,False
CUST00684,17,Mumbai,Returning,ORD000684,00:25:35,500.0,Credit Card,9,0,Yes,Sweatshirts,SKU0684,L,In Stock,Facebook Ads,18,Low,4500.0,500.0,True
CUST00685,26,Hyderabad,Returning,ORD000685,00:57:29,2543.57,Wallet,5,0,Yes,Jackets,SKU0685,L,Out of Stock,Facebook Ads,17,Low,12717.85,2543.57,False
CUST00686,8,Pune,New,ORD000686,00:31:32,4112.97,UPI,2,0,No,Sweatshirts,SKU0686,S,In Stock,Google Ads,79,Very Low,8225.94,4112.97,False
CUST00687,29,Jaipur,Returning,ORD000687,00:36:56,1693.47,Credit Card,7,25,Yes,Jeans,SKU0687,XXL,In Stock,Google Ads,86,Low,11854.29,1270.1025,True
CUST00688,26,Delhi,Returning,ORD000688,00:00:00,2955.17,Credit Card,2,40,Yes,T-Shirts,SKU0688,XXL,In Stock,Google Ads,42,Low,5910.34,1773.102,False
CUST00689,10,Bangalore,New,ORD000689,00:40:54,3601.39,UPI,4,10,No,Shirts,SKU0689,L,In Stock,Word of Mouth,100,Very Low,14405.56,3241.2509999999997,False
CUST00690,26,Jaipur,Returning,ORD000690,00:24:30,1009.93,Wallet,7,0,Yes,Jeans,SKU0690,M,In Stock,Google Ads,72,Low,7069.509999999999,1009.93,True
CUST00691,34,Jaipur,Returning,ORD000691,00:18:12,2470.04,Credit Card,4,15,Yes,Dresses,SKU0691,XL,In Stock,Instagram,2,Medium,9880.16,2099.534,False
CUST00692,51,Kolkata,Returning,ORD000692,00:23:58,1500.22,Wallet,7,5,Yes,Shirts,SKU0692,M,In Stock,Email Marketing,71,High,10501.54,1425.209,True
CUST00693,41,Jaipur,Returning,ORD000693,00:40:11,4909.18,Net Banking,7,5,Yes,Sweatshirts,SKU0693,XXL,In Stock,Google Ads,37,Medium,34364.26,4663.7210000000005,True
CUST00694,7,Jaipur,New,ORD000694,00:52:48,4843.69,Wallet,1,20,No,Jeans,SKU0694,M,In Stock,Word of Mouth,67,Very Low,4843.69,3874.9519999999998,False
CUST00695,4,Kolkata,New,ORD000695,00:59:38,1011.49,COD,6,25,No,Sweatshirts,SKU0695,XL,In Stock,Email Marketing,75,Very Low,6068.9400000000005,758.6175000000001,True
CUST00696,58,Bangalore,Returning,ORD000696,00:06:18,3078.83,COD,9,0,Yes,Sweatshirts,SKU0696,M,In Stock,Facebook Ads,43,High,27709.47,3078.83,True
CUST00697,53,Jaipur,Returning,ORD000697,00:47:34,4101.4,Wallet,2,0,Yes,Sweatshirts,SKU0697,M,In Stock,Google Ads,94,High,8202.8,4101.4,False
CUST00698,50,Hyderabad,Returning,ORD000698,00:46:08,3772.49,COD,3,50,Yes,T-Shirts,SKU0698,M,In Stock,Email Marketing,88,High,11317.47,1886.245,False
CUST00699,45,Hyderabad,Returning,ORD000699,00:29:11,2622.34,Net Banking,5,0,Yes,Sweatshirts,SKU0699,M,In Stock,Facebook Ads,79,Medium,13111.7,2622.34,False
CUST00700,11,Chennai,New,ORD000700,00:03:36,4459.84,UPI,9,0,No,Dresses,SKU0700,S,In Stock,Word of Mouth,62,Very Low,40138.56,4459.84,True
CUST00701,29,Kolkata,Returning,ORD000701,00:14:46,1143.23,COD,4,0,Yes,Dresses,SKU0701,XXL,In Stock,Instagram,41,Low,4572.92,1143.23,False
CUST00702,56,Chennai,Returning,ORD000702,00:13:42,2045.36,COD,1,0,Yes,Shirts,SKU0702,XL,Out of Stock,Google Ads,63,High,2045.36,2045.36,False
CUST00703,36,Kolkata,Returning,ORD000703,00:43:25,1183.54,Wallet,4,5,Yes,Jackets,SKU0703,XXL,In Stock,Instagram,53,Medium,4734.16,1124.3629999999998,False
CUST00704,25,Pune,Returning,ORD000704,00:12:58,3673.74,Net Banking,6,30,Yes,Sweatshirts,SKU0704,S,In Stock,Word of Mouth,77,Low,22042.44,2571.6179999999995,True
CUST00705,21,Pune,Returning,ORD000705,00:06:51,1626.04,UPI,5,5,Yes,Sweatshirts,SKU0705,S,In Stock,Email Marketing,76,Low,8130.2,1544.7379999999998,False
CUST00706,57,Jaipur,Returning,ORD000706,00:15:51,2243.13,Wallet,1,10,Yes,Jeans,SKU0706,S,In Stock,Email Marketing,70,High,2243.13,2018.8170000000002,False
CUST00707,36,Delhi,Returning,ORD000707,00:57:40,3426.51,Wallet,4,20,Yes,T-Shirts,SKU0707,S,Out of Stock,Word of Mouth,75,Medium,13706.04,2741.2080000000005,False
CUST00708,10,Pune,New,ORD000708,00:27:34,3547.37,Net Banking,6,15,No,Jackets,SKU0708,M,In Stock,Word of Mouth,36,Very Low,21284.22,3015.2644999999998,True
CUST00709,37,Delhi,Returning,ORD000709,00:54:36,1139.31,UPI,4,30,Yes,Shirts,SKU0709,XXL,In Stock,Google Ads,3,Medium,4557.24,797.5169999999999,False
CUST00710,9,Pune,New,ORD000710,00:14:36,4084.98,Net Banking,9,30,No,Jackets,SKU0710,L,In Stock,Facebook Ads,1,Very Low,36764.82,2859.486,True
CUST00711,24,Mumbai,Returning,ORD000711,00:29:00,3183.53,UPI,5,0,Yes,Sweatshirts,SKU0711,XL,Out of Stock,Instagram,98,Low,15917.650000000001,3183.53,False
CUST00712,35,Pune,Returning,ORD000712,00:59:17,877.45,Net Banking,8,25,Yes,Jeans,SKU0712,S,Out of Stock,Instagram,43,Medium,7019.6,658.0875000000001,False
CUST00713,49,Chennai,Returning,ORD000713,00:17:07,508.43,Wallet,9,10,Yes,T-Shirts,SKU0713,XXL,In Stock,Email Marketing,66,High,4575.87,457.587,True
CUST00714,35,Bangalore,Returning,ORD000714,00:23:36,2476.27,Wallet,5,50,Yes,Shirts,SKU0714,S,In Stock,Email Marketing,67,Medium,12381.35,1238.135,False
CUST00715,48,Jaipur,Returning,ORD000715,00:07:02,3775.14,Credit Card,6,10,Yes,Jackets,SKU0715,S,In Stock,Google Ads,75,High,22650.84,3397.6259999999997,True
CUST00716,36,Chennai,Returning,ORD000716,00:53:31,3813.57,COD,1,50,Yes,Shirts,SKU0716,S,In Stock,Word of Mouth,82,Medium,3813.57,1906.785,False
CUST00717,18,Bangalore,Returning,ORD000717,00:48:17,3034.25,Net Banking,7,25,Yes,Sweatshirts,SKU0717,S,In Stock,Instagram,73,Low,21239.75,2275.6875,True
CUST00718,49,Hyderabad,Returning,ORD000718,00:54:57,2573.01,Credit Card,4,0,Yes,Shirts,SKU0718,S,Out of Stock,Google Ads,61,High,10292.04,2573.01,False
CUST00719,39,Chennai,Returning,ORD000719,00:37:07,3267.61,COD,2,15,Yes,Jeans,SKU0719,XL,In Stock,Email Marketing,0,Medium,6535.22,2777.4685,False
CUST00720,32,Hyderabad,Returning,ORD000720,00:44:41,1217.0,Net Banking,5,50,Yes,Shirts,SKU0720,XXL,Out of Stock,Email Marketing,16,Medium,6085.0,608.5,False
CUST00721,24,Delhi,Returning,ORD000721,00:59:28,5030.48,UPI,3,30,Yes,Dresses,SKU0721,S,In Stock,Instagram,15,Low,15091.439999999999,3521.3359999999993,False
CUST00722,23,Delhi,Returning,ORD000722,00:30:59,5010.91,COD,6,0,Yes,Jeans,SKU0722,S,In Stock,Email Marketing,8,Low,30065.46,5010.91,True
CUST00723,32,Mumbai,Returning,ORD000723,00:50:27,3143.22,Wallet,8,25,Yes,Jackets,SKU0723,S,In Stock,Email Marketing,52,Medium,25145.76,2357.415,True
CUST00724,37,Pune,Returning,ORD000724,00:53:52,2795.95,Credit Card,7,5,Yes,T-Shirts,SKU0724,S,In Stock,Facebook Ads,72,Medium,19571.649999999998,2656.1524999999997,True
CUST00725,12,Chennai,New,ORD000725,00:48:28,1882.87,COD,3,0,No,T-Shirts,SKU0725,M,In Stock,Word of Mouth,58,Very Low,5648.61,1882.87,False
CUST00726,49,Hyderabad,Returning,ORD000726,00:46:51,3293.12,COD,8,10,Yes,Sweatshirts,SKU0726,M,In Stock,Email Marketing,8,High,26344.96,2963.808,True
CUST00727,55,Bangalore,Returning,ORD000727,00:46:18,1463.02,Wallet,2,0,Yes,Sweatshirts,SKU0727,L,Out of Stock,Facebook Ads,11,High,2926.04,1463.02,False
CUST00728,13,Delhi,Returning,ORD000728,00:40:11,500.0,Net Banking,9,30,Yes,Dresses,SKU0728,S,In Stock,Google Ads,40,Very Low,4500.0,350.0,True
CUST00729,23,Pune,Returning,ORD000729,00:34:25,500.0,UPI,4,5,Yes,Jackets,SKU0729,L,In Stock,Email Marketing,14,Low,2000.0,475.0,False
CUST00730,25,Delhi,Returning,ORD000730,00:20:32,1300.75,Wallet,1,30,Yes,T-Shirts,SKU0730,XL,In Stock,Google Ads,65,Low,1300.75,910.525,False
CUST00731,35,Bangalore,Returning,ORD000731,00:26:29,2734.57,UPI,8,0,Yes,T-Shirts,SKU0731,L,In Stock,Email Marketing,74,Medium,21876.56,2734.57,True
CUST00732,41,Pune,Returning,ORD000732,00:20:00,2997.96,Net Banking,7,5,Yes,T-Shirts,SKU0732,XXL,In Stock,Instagram,10,Medium,20985.72,2848.062,True
CUST00733,30,Pune,Returning,ORD000733,00:24:09,1769.86,COD,5,0,Yes,T-Shirts,SKU0733,M,In Stock,Facebook Ads,7,Low,8849.3,1769.86,False
CUST00734,17,Hyderabad,Returning,ORD000734,00:43:47,2712.75,UPI,5,0,Yes,Shirts,SKU0734,M,In Stock,Facebook Ads,54,Low,13563.75,2712.75,False
CUST00735,49,Hyderabad,Returning,ORD000735,00:17:18,2088.66,Credit Card,7,0,Yes,Jackets,SKU0735,S,In Stock,Instagram,95,High,14620.619999999999,2088.66,True
CUST00736,20,Chennai,Returning,ORD000736,00:33:20,1001.03,Credit Card,5,0,Yes,Jeans,SKU0736,S,In Stock,Word of Mouth,5,Low,5005.15,1001.03,False
CUST00737,48,Chennai,Returning,ORD000737,00:12:58,2419.38,Wallet,8,15,Yes,Jeans,SKU0737,XL,Out of Stock,Facebook Ads,52,High,19355.04,2056.473,False
CUST00738,25,Kolkata,Returning,ORD000738,00:54:03,3719.44,Net Banking,6,0,Yes,Dresses,SKU0738,XL,In Stock,Google Ads,19,Low,22316.64,3719.44,True
CUST00739,22,Jaipur,Returning,ORD000739,00:37:18,1068.91,Wallet,5,10,Yes,Shirts,SKU0739,XXL,In Stock,Facebook Ads,38,Low,5344.55,962.0190000000001,False
CUST00740,13,Kolkata,Returning,ORD000740,00:39:06,1069.59,Wallet,9,5,Yes,T-Shirts,SKU0740,S,In Stock,Word of Mouth,98,Very Low,9626.31,1016.1104999999999,True
CUST00741,59,Mumbai,Returning,ORD000741,00:58:55,896.12,Wallet,2,30,Yes,T-Shirts,SKU0741,S,In Stock,Google Ads,71,High,1792.24,627.284,False
CUST00742,19,Delhi,Returning,ORD000742,00:37:29,500.0,Credit Card,1,40,Yes,Sweatshirts,SKU0742,XL,In Stock,Google Ads,33,Low,500.0,300.0,False
CUST00743,49,Chennai,Returning,ORD000743,00:31:43,1779.7,Credit Card,8,10,Yes,Sweatshirts,SKU0743,XL,In Stock,Instagram,56,High,14237.6,1601.73,True
CUST00744,36,Hyderabad,Returning,ORD000744,00:14:25,3571.13,Wallet,3,5,Yes,Dresses,SKU0744,XL,In Stock,Email Marketing,18,Medium,10713.39,3392.5735,False
CUST00745,12,Bangalore,New,ORD000745,00:09:55,2760.87,Credit Card,7,0,No,T-Shirts,SKU0745,M,In Stock,Instagram,70,Very Low,19326.09,2760.87,True
CUST00746,41,Hyderabad,Returning,ORD000746,00:33:42,2246.12,Net Banking,8,50,Yes,Dresses,SKU0746,L,In Stock,Email Marketing,30,Medium,17968.96,1123.06,True
CUST00747,19,Delhi,Returning,ORD000747,00:03:58,2693.6,Wallet,6,0,Yes,Shirts,SKU0747,L,In Stock,Instagram,81,Low,16161.599999999999,2693.6,True
CUST00748,12,Kolkata,New,ORD000748,00:10:49,1766.53,Credit Card,9,0,No,Jeans,SKU0748,S,In Stock,Email Marketing,39,Very Low,15898.77,1766.53,True
CUST00749,9,Hyderabad,New,ORD000749,00:01:48,500.0,UPI,7,0,No,T-Shirts,SKU0749,M,In Stock,Facebook Ads,13,Very Low,3500.0,500.0,True
CUST00750,7,Jaipur,New,ORD000750,00:52:37,3675.58,Wallet,5,5,No,Jackets,SKU0750,XL,In Stock,Google Ads,99,Very Low,18377.9,3491.801,False
CUST00751,28,Mumbai,Returning,ORD000751,00:49:00,4106.69,Wallet,8,0,Yes,Shirts,SKU0751,S,In Stock,Email Marketing,80,Low,32853.52,4106.69,True
CUST00752,14,Delhi,Returning,ORD000752,00:45:13,1407.76,Net Banking,2,25,Yes,T-Shirts,SKU0752,M,In Stock,Facebook Ads,36,Very Low,2815.52,1055.82,False
CUST00753,31,Kolkata,Returning,ORD000753,00:37:29,2273.75,COD,7,0,Yes,Jackets,SKU0753,XXL,In Stock,Word of Mouth,43,Medium,15916.25,2273.75,True
CUST00754,52,Jaipur,Returning,ORD000754,00:51:10,2144.5,COD,4,20,Yes,Sweatshirts,SKU0754,M,In Stock,Instagram,8,High,8578.0,1715.6000000000001,False
CUST00755,19,Bangalore,Returning,ORD000755,00:27:23,3026.93,Net Banking,9,0,Yes,Dresses,SKU0755,S,Out of Stock,Word of Mouth,57,Low,27242.37,3026.93,False
CUST00756,58,Kolkata,Returning,ORD000756,00:34:03,5034.84,Net Banking,1,0,Yes,Sweatshirts,SKU0756,L,In Stock,Facebook Ads,19,High,5034.84,5034.84,False
